place_id,class_name,UTMx,UTMy,filename
576,losangeles,382831.78,3768233.43,@0382831.78@3768233.43@11@S@034.04825@-118.26944@wiKUMP0nxu20nnO_3UDmMg@@458@@@@201208@576_LosAngeles@.jpg
576,losangeles,382832.32,3768233.61,@0382832.32@3768233.61@11@S@034.04825@-118.26944@lwYLhZZQ0CpxYSQzEtVWcQ@@474@@@@201407@576_LosAngeles@.jpg
576,losangeles,382833.78,3768236.03,@0382833.78@3768236.03@11@S@034.04828@-118.26942@wsEDh7C3khksI6-UIDt2Ng@@460@@@@201608@576_LosAngeles@.jpg
576,losangeles,382833.9,3768236.22,@0382833.90@3768236.22@11@S@034.04828@-118.26942@7O4wsDjiCweakuqA2jiOfQ@@457@@@@201701@576_LosAngeles@.jpg
576,losangeles,382833.94,3768235.24,@0382833.94@3768235.24@11@S@034.04827@-118.26942@dFityFColi6ApCCWteJx4w@@450@@@@201210@576_LosAngeles@.jpg
576,losangeles,382834.09,3768236.16,@0382834.09@3768236.16@11@S@034.04828@-118.26942@-MMH2RJfAfuZ-PiZ0C-zFg@@453@@@@200902@576_LosAngeles@.jpg
576,losangeles,382834.38,3768236.89,@0382834.38@3768236.89@11@S@034.04828@-118.26942@D2NeXZKKFigyJ12kSg200A@@465@@@@201706@576_LosAngeles@.jpg
576,losangeles,382834.62,3768236.71,@0382834.62@3768236.71@11@S@034.04828@-118.26941@AveOYPL8_O_LQSCEUrj-xQ@@457@@@@201904@576_LosAngeles@.jpg
468,losangeles,382834.67,3767917.59,@0382834.67@3767917.59@11@S@034.04540@-118.26937@azQZGIqypeny6s_j3k_AUQ@@472@@@@201701@468_LosAngeles@.jpg
468,losangeles,382834.82,3767920.19,@0382834.82@3767920.19@11@S@034.04543@-118.26937@SXO0OBIdav7Wx4LYbVJ7Tw@@494@@@@201407@468_LosAngeles@.jpg
468,losangeles,382834.99,3767920.89,@0382834.99@3767920.89@11@S@034.04543@-118.26937@i5S3j5laW8r3jqo_DqVRQw@@480@@@@201410@468_LosAngeles@.jpg
576,losangeles,382835.2,3768236.39,@0382835.20@3768236.39@11@S@034.04828@-118.26941@EtyRkkis0Rv20ilY8wFNyg@@276@@@@201410@576_LosAngeles@.jpg
468,losangeles,382835.22,3767918.63,@0382835.22@3767918.63@11@S@034.04541@-118.26937@vDGiI3uBkegNF4dOqXY_hw@@482@@@@201801@468_LosAngeles@.jpg
576,losangeles,382835.45,3768237.71,@0382835.45@3768237.71@11@S@034.04829@-118.26941@SXcifOu_adeZp7IHZQH1Aw@@455@@@@200904@576_LosAngeles@.jpg
468,losangeles,382835.6,3767920.98,@0382835.60@3767920.98@11@S@034.04544@-118.26936@HTF1uRoVrkjBUpx_DXl3RA@@470@@@@201709@468_LosAngeles@.jpg
576,losangeles,382835.6,3768235.37,@0382835.60@3768235.37@11@S@034.04827@-118.26940@_-NsL8mntSkXbsUkZ4U2Nw@@294@@@@201611@576_LosAngeles@.jpg
468,losangeles,382835.87,3767922.26,@0382835.87@3767922.26@11@S@034.04545@-118.26936@06RkqIuzjK3PA0IJSur4Bw@@489@@@@201208@468_LosAngeles@.jpg
576,losangeles,382835.95,3768238.74,@0382835.95@3768238.74@11@S@034.04830@-118.26940@NFeqH5-YNnournaGTwi5nQ@@457@@@@201903@576_LosAngeles@.jpg
576,losangeles,382836.19,3768234.16,@0382836.19@3768234.16@11@S@034.04826@-118.26940@7ID19fLGcEX1tyyhjPJsjw@@286@@@@201105@576_LosAngeles@.jpg
468,losangeles,382836.33,3767919.41,@0382836.33@3767919.41@11@S@034.04542@-118.26935@uySxJtpwKYjYZdDmhb_83w@@495@@@@201505@468_LosAngeles@.jpg
576,losangeles,382836.54,3768236.15,@0382836.54@3768236.15@11@S@034.04828@-118.26939@LD8rig-Y0DATYAsJiQMZVQ@@270@@@@201404@576_LosAngeles@.jpg
468,losangeles,382836.6,3767919.3,@0382836.60@3767919.30@11@S@034.04542@-118.26935@oUbmuVBEmbVHn3QchBTLcA@@489@@@@201105@468_LosAngeles@.jpg
576,losangeles,382836.65,3768236.21,@0382836.65@3768236.21@11@S@034.04828@-118.26939@6waj1M9R4cIG8jb46ouNwA@@291@@@@201505@576_LosAngeles@.jpg
468,losangeles,382837.24,3767920.46,@0382837.24@3767920.46@11@S@034.04543@-118.26934@NzumYemUGnoaytiRTxON1A@@485@@@@201903@468_LosAngeles@.jpg
468,losangeles,382837.28,3767919.37,@0382837.28@3767919.37@11@S@034.04542@-118.26934@b0IWEbsFzxsUgCdHkw8K2g@@472@@@@201712@468_LosAngeles@.jpg
468,losangeles,382837.56,3767919.99,@0382837.56@3767919.99@11@S@034.04543@-118.26934@YoN6gSWM2cQhLW2NWznmYA@@473@@@@201501@468_LosAngeles@.jpg
468,losangeles,382838.2,3767920.45,@0382838.20@3767920.45@11@S@034.04543@-118.26933@sXb3tnFCjL1KuhIBudQK9w@@473@@@@201612@468_LosAngeles@.jpg
468,losangeles,382838.76,3767920.64,@0382838.76@3767920.64@11@S@034.04543@-118.26933@-gWFkHwRNNyHzrmgesRLAg@@500@@@@201406@468_LosAngeles@.jpg
72,losangeles,382838.9,3766682.51,@0382838.90@3766682.51@11@S@034.03427@-118.26916@a-plIwaaSbCnHqpTmxD5cg@@366@@@@201801@72_LosAngeles@.jpg
72,losangeles,382840.02,3766680.44,@0382840.02@3766680.44@11@S@034.03425@-118.26915@rS4OpT8YDTtBtq8oJe5S-Q@@352@@@@201407@72_LosAngeles@.jpg
72,losangeles,382840.77,3766679.53,@0382840.77@3766679.53@11@S@034.03424@-118.26914@03a_Sa9k6qpMNXGD2rFGqA@@186@@@@201710@72_LosAngeles@.jpg
72,losangeles,382840.97,3766680.75,@0382840.97@3766680.75@11@S@034.03425@-118.26914@k4vliSziU9A6QaBLczy6XA@@167@@@@200904@72_LosAngeles@.jpg
180,losangeles,382840.98,3766999.68,@0382840.98@3766999.68@11@S@034.03713@-118.26918@Q6O9lgnOxnF58zFnK-wYgQ@@350@@@@201101@180_LosAngeles@.jpg
72,losangeles,382841.47,3766686.24,@0382841.47@3766686.24@11@S@034.03430@-118.26913@lmvKFnzUGXwNag6xW7gacw@@361@@@@200902@72_LosAngeles@.jpg
72,losangeles,382841.52,3766681.6,@0382841.52@3766681.60@11@S@034.03426@-118.26913@mlma16cQYLh56UFm8Frhpg@@171@@@@201901@72_LosAngeles@.jpg
72,losangeles,382841.53,3766682.07,@0382841.53@3766682.07@11@S@034.03426@-118.26913@YaAKn5pK15yPUxr32brPUA@@174@@@@200709@72_LosAngeles@.jpg
72,losangeles,382841.69,3766687.22,@0382841.69@3766687.22@11@S@034.03431@-118.26913@o5KUqvoOocV_fZpYVg-byw@@366@@@@201208@72_LosAngeles@.jpg
72,losangeles,382841.71,3766681.63,@0382841.71@3766681.63@11@S@034.03426@-118.26913@AZG4f7aq3ipDtwpnzVjH3A@@179@@@@201404@72_LosAngeles@.jpg
