place_id,class_name,UTMx,UTMy,filename
284,rome,288978.63,4639199.28,@0288978.63@4639199.28@33@T@041.87657@0012.45697@j-f1t6evIeljEKSGJtl3Aw@@002@@@@202012@284_Rome@.jpg
284,rome,288978.94,4639195.6,@0288978.94@4639195.60@33@T@041.87653@0012.45698@eaa5--MxUzJ5DSeesfjgBQ@@342@@@@201706@284_Rome@.jpg
284,rome,288979.47,4639198.14,@0288979.47@4639198.14@33@T@041.87656@0012.45698@SlNyGz1X5ZHF0bjhZdfnXA@@352@@@@200805@284_Rome@.jpg
284,rome,288980.04,4639198.1,@0288980.04@4639198.10@33@T@041.87656@0012.45699@B-wUIKY39KwUB3-cRd_6Iw@@346@@@@201807@284_Rome@.jpg
284,rome,288980.27,4639198.5,@0288980.27@4639198.50@33@T@041.87656@0012.45699@FmJ5WohKQKhDLpYpjl5wDg@@337@@@@202009@284_Rome@.jpg
284,rome,288980.57,4639201.46,@0288980.57@4639201.46@33@T@041.87659@0012.45699@DoCo8OqRHPjt-c6uZiRPVA@@355@@@@201406@284_Rome@.jpg
284,rome,288980.62,4639199.32,@0288980.62@4639199.32@33@T@041.87657@0012.45700@P3EoTDpJgm96_6hZHwawaw@@359@@@@201907@284_Rome@.jpg
284,rome,288980.73,4639201.02,@0288980.73@4639201.02@33@T@041.87658@0012.45700@cf_rJoTJD6yPmyBKUyR-Xg@@359@@@@201111@284_Rome@.jpg
284,rome,288981.07,4639199.4,@0288981.07@4639199.40@33@T@041.87657@0012.45700@7ZLuxpnPqbJiEJ_E4icG5Q@@347@@@@201607@284_Rome@.jpg
284,rome,288981.21,4639198.48,@0288981.21@4639198.48@33@T@041.87656@0012.45700@a0W24Sc8JZV_j5j6fqktxA@@339@@@@201208@284_Rome@.jpg
284,rome,288981.56,4639199.2,@0288981.56@4639199.20@33@T@041.87657@0012.45701@7fjuGe-JDqKNZUKKDj71QQ@@355@@@@201507@284_Rome@.jpg
0,rome,288993.89,4638719.95,@0288993.89@4638719.95@33@T@041.87226@0012.45733@X6-GjNFh9MxRbzRLIUAbsQ@@109@@@@201606@0_Rome@.jpg
0,rome,288994.28,4638720.4,@0288994.28@4638720.40@33@T@041.87226@0012.45733@g8vovYCRUHtXzNCQh5cqfQ@@109@@@@201907@0_Rome@.jpg
0,rome,288994.46,4638720.54,@0288994.46@4638720.54@33@T@041.87226@0012.45733@YKPGFBhnOqViS22vWYn5-Q@@115@@@@201405@0_Rome@.jpg
0,rome,288994.84,4638720.47,@0288994.84@4638720.47@33@T@041.87226@0012.45734@7uFGnJZBfgdQ519EXZfLwA@@119@@@@201607@0_Rome@.jpg
0,rome,288995.17,4638720.31,@0288995.17@4638720.31@33@T@041.87226@0012.45734@BA-HtTn0ovv6gmpt69JxIA@@116@@@@201706@0_Rome@.jpg
0,rome,288996.29,4638721.06,@0288996.29@4638721.06@33@T@041.87227@0012.45735@C-kUbIVqKLi3Ioi-5wckfQ@@109@@@@202009@0_Rome@.jpg
0,rome,288996.57,4638721.27,@0288996.57@4638721.27@33@T@041.87227@0012.45736@Dp_GD8A0FUH7KcDi2OovuA@@118@@@@201506@0_Rome@.jpg
0,rome,288997.23,4638721.18,@0288997.23@4638721.18@33@T@041.87227@0012.45737@Uxen0Xs8KQDFgNvo_jwUfg@@107@@@@201208@0_Rome@.jpg
0,rome,288997.36,4638721.48,@0288997.36@4638721.48@33@T@041.87227@0012.45737@bm5ByLRcl8mseUihDQqidw@@114@@@@201807@0_Rome@.jpg
