place_id,class_name,UTMx,UTMy,filename
5971,lisbon,478937.95,4288825.26,@0478937.95@4288825.26@29@S@038.74786@-009.24237@3PdoGPLCVRG6QkS28e5PaA@@343@@@@201909@5971_Lisbon@.jpg
5971,lisbon,478939.21,4288828.12,@0478939.21@4288828.12@29@S@038.74788@-009.24236@L96IjyzNjWnuxYQVjIs7Og@@324@@@@200907@5971_Lisbon@.jpg
5971,lisbon,478940.01,4288824.22,@0478940.01@4288824.22@29@S@038.74785@-009.24235@UGm0vuVu7B_dINYgOyhPHQ@@341@@@@201807@5971_Lisbon@.jpg
5971,lisbon,478940.21,4288828.31,@0478940.21@4288828.31@29@S@038.74789@-009.24234@vYVQM1D_JXfTGf1x-_AdTw@@342@@@@201804@5971_Lisbon@.jpg
5971,lisbon,478940.27,4288828.26,@0478940.27@4288828.26@29@S@038.74789@-009.24234@6fyoS1mOtN7RcitjYIhgAw@@324@@@@202010@5971_Lisbon@.jpg
5971,lisbon,478940.93,4288828.11,@0478940.93@4288828.11@29@S@038.74788@-009.24234@Np1k6jTgHKKeL3aKnmn4Jg@@324@@@@201408@5971_Lisbon@.jpg
5971,lisbon,478941.21,4288828.67,@0478941.21@4288828.67@29@S@038.74789@-009.24233@jSVjAewBLsnUrtAKCDpXJw@@329@@@@201411@5971_Lisbon@.jpg
5971,lisbon,478942.91,4288827.49,@0478942.91@4288827.49@29@S@038.74788@-009.24231@nNxW93F1Z977ntYBkrIczg@@321@@@@201502@5971_Lisbon@.jpg
5844,lisbon,478972.71,4288817.53,@0478972.71@4288817.53@29@S@038.74779@-009.24197@-LS4FUBB9fuIwaqUXOmdIQ@@092@@@@200907@5844_Lisbon@.jpg
5844,lisbon,478972.81,4288817.79,@0478972.81@4288817.79@29@S@038.74779@-009.24197@xJsLGvX7c7Uq9amc9ZHBqw@@100@@@@201910@5844_Lisbon@.jpg
5844,lisbon,478972.93,4288818.05,@0478972.93@4288818.05@29@S@038.74779@-009.24197@nBF4JwdDcPAy7qnds_xIeg@@079@@@@201806@5844_Lisbon@.jpg
5844,lisbon,478973.3,4288817.72,@0478973.30@4288817.72@29@S@038.74779@-009.24196@6Y9GKabxQoQpDcx1F4QMaQ@@081@@@@202010@5844_Lisbon@.jpg
5844,lisbon,478974.04,4288813.75,@0478974.04@4288813.75@29@S@038.74776@-009.24196@lhfUt3LrELxm292aSXeP4A@@091@@@@201909@5844_Lisbon@.jpg
5844,lisbon,478974.72,4288817.28,@0478974.72@4288817.28@29@S@038.74779@-009.24195@sGlSQ4UVyHUFwPiLjBQtUg@@080@@@@201411@5844_Lisbon@.jpg
5844,lisbon,478974.78,4288817.22,@0478974.78@4288817.22@29@S@038.74779@-009.24195@MjIwYyk_neUzbOeLzD8Nug@@087@@@@201408@5844_Lisbon@.jpg
5844,lisbon,478975.2,4288816.84,@0478975.20@4288816.84@29@S@038.74778@-009.24194@8IPswXVjFQBwtLGOlWYrTg@@093@@@@201808@5844_Lisbon@.jpg
5844,lisbon,478975.75,4288816.99,@0478975.75@4288816.99@29@S@038.74779@-009.24194@qIO0eBbS8iPvIOT4Mcbcvw@@087@@@@201502@5844_Lisbon@.jpg
6099,lisbon,478985.18,4289624.74,@0478985.18@4289624.74@29@S@038.75506@-009.24185@JHvQR5vGd8-g68mdzseoDw@@332@@@@200907@6099_Lisbon@.jpg
6099,lisbon,478985.85,4289627.49,@0478985.85@4289627.49@29@S@038.75509@-009.24184@hiKOVLnDsUvP5HeKivxVfw@@339@@@@200910@6099_Lisbon@.jpg
6099,lisbon,478988.23,4289627.48,@0478988.23@4289627.48@29@S@038.75509@-009.24182@vTV5iadmwl3lWISUSV15Fg@@346@@@@201910@6099_Lisbon@.jpg
6099,lisbon,478988.32,4289626.54,@0478988.32@4289626.54@29@S@038.75508@-009.24182@K-YTVInMGjJhFgb22neQAQ@@340@@@@201411@6099_Lisbon@.jpg
2286,lisbon,478992.15,4285816.07,@0478992.15@4285816.07@29@S@038.72074@-009.24166@N6DGjxCPAnDPDCXIlUsYeg@@303@@@@201807@2286_Lisbon@.jpg
2286,lisbon,478994.71,4285818.71,@0478994.71@4285818.71@29@S@038.72077@-009.24163@OdltP14cNN4n1qAGVp2CmQ@@299@@@@201909@2286_Lisbon@.jpg
2286,lisbon,478995.05,4285818.88,@0478995.05@4285818.88@29@S@038.72077@-009.24162@E1AOxZLrqx5aRWWpdfrGWw@@303@@@@201911@2286_Lisbon@.jpg
6223,lisbon,478995.8,4289630.57,@0478995.80@4289630.57@29@S@038.75512@-009.24173@yPoDkmE_Wsbgz6bDeRLTbQ@@031@@@@201805@6223_Lisbon@.jpg
2286,lisbon,478995.89,4285814.63,@0478995.89@4285814.63@29@S@038.72073@-009.24161@uPArTtMjda2giBqu_UNjxA@@309@@@@202011@2286_Lisbon@.jpg
2286,lisbon,478996.16,4285811.64,@0478996.16@4285811.64@29@S@038.72070@-009.24161@mHAYyR_AUMJSsTYm7t2-ew@@307@@@@201409@2286_Lisbon@.jpg
2286,lisbon,478996.58,4285819.25,@0478996.58@4285819.25@29@S@038.72077@-009.24160@o8H6pdATdiuE5FZvOGpxyQ@@311@@@@201910@2286_Lisbon@.jpg
2286,lisbon,478996.95,4285818.79,@0478996.95@4285818.79@29@S@038.72077@-009.24160@6t6L4zMyH3gdPChxWLgGJA@@321@@@@201405@2286_Lisbon@.jpg
6223,lisbon,478997.53,4289629.93,@0478997.53@4289629.93@29@S@038.75511@-009.24171@I58h0nYTAr7Odpf3FNE35Q@@025@@@@201411@6223_Lisbon@.jpg
6223,lisbon,478997.7,4289631.15,@0478997.70@4289631.15@29@S@038.75512@-009.24171@AvLvHEbtC3TIkedCbpClEw@@019@@@@200910@6223_Lisbon@.jpg
6223,lisbon,478998.27,4289628.45,@0478998.27@4289628.45@29@S@038.75510@-009.24170@_lqC34FPPbN9NO54XBArTQ@@030@@@@201408@6223_Lisbon@.jpg
6223,lisbon,478998.92,4289629.05,@0478998.92@4289629.05@29@S@038.75510@-009.24169@ng5Vwh-Ff25NJp_febAaNw@@019@@@@200907@6223_Lisbon@.jpg
6223,lisbon,478999.91,4289630.37,@0478999.91@4289630.37@29@S@038.75512@-009.24168@Gl3E0KIqe0EITusxyGHjJw@@029@@@@201910@6223_Lisbon@.jpg
