place_id,class_name,UTMx,UTMy,filename
0,mexicocity,480418.83,2144980.14,@0480418.83@2144980.14@14@Q@019.39893@-099.18649@Fn8gEvPKt9jc_aqcQhup6A@@226@@@@201503@0_MexicoCity@.jpg
0,mexicocity,480419.14,2144977.98,@0480419.14@2144977.98@14@Q@019.39891@-099.18649@iwl4j8OGjpDwlQcU7Jkqpw@@571@@@@201706@0_MexicoCity@.jpg
0,mexicocity,480419.38,2144979.58,@0480419.38@2144979.58@14@Q@019.39892@-099.18648@OzMFBaRbssSly7zcJrfHMw@@228@@@@201810@0_MexicoCity@.jpg
0,mexicocity,480419.41,2144978.59,@0480419.41@2144978.59@14@Q@019.39891@-099.18648@1lkpxIJGYgK7GPmUqLjm1g@@226@@@@201907@0_MexicoCity@.jpg
0,mexicocity,480419.42,2144980.05,@0480419.42@2144980.05@14@Q@019.39893@-099.18648@ZUUoiNSMvONBacQVVRriFw@@209@@@@202003@0_MexicoCity@.jpg
0,mexicocity,480419.43,2144976.78,@0480419.43@2144976.78@14@Q@019.39890@-099.18648@NFPGTe2faZrvmMqcIQNsAA@@237@@@@200812@0_MexicoCity@.jpg
0,mexicocity,480419.48,2144977.3,@0480419.48@2144977.30@14@Q@019.39890@-099.18648@MRkpgGmbS0PK4kil5OsGWA@@226@@@@201808@0_MexicoCity@.jpg
0,mexicocity,480419.61,2144979.97,@0480419.61@2144979.97@14@Q@019.39893@-099.18648@qMtFVUlWqdS5OmOJChAbjw@@229@@@@201804@0_MexicoCity@.jpg
0,mexicocity,480419.69,2144978.0,@0480419.69@2144978.00@14@Q@019.39891@-099.18648@We4pNJ4BTofKYcs2uoWKkg@@041@@@@200809@0_MexicoCity@.jpg
0,mexicocity,480419.69,2144978.0,@0480419.69@2144978.00@14@Q@019.39891@-099.18648@We4pNJ4BTofKYcs2uoWKkg@@222@@@@200809@0_MexicoCity@.jpg
747,mexicocity,480429.45,2148625.71,@0480429.45@2148625.71@14@Q@019.43187@-099.18642@xo0YFQt1uaczxAW01EFcow@@295@@@@200908@747_MexicoCity@.jpg
747,mexicocity,480429.67,2148626.08,@0480429.67@2148626.08@14@Q@019.43188@-099.18642@asFlAOXqBKj_rpTUZiugSQ@@629@@@@200904@747_MexicoCity@.jpg
747,mexicocity,480430.29,2148624.76,@0480430.29@2148624.76@14@Q@019.43187@-099.18642@59wibtGiySzKX-QsGPvMCQ@@630@@@@201107@747_MexicoCity@.jpg
747,mexicocity,480430.43,2148627.61,@0480430.43@2148627.61@14@Q@019.43189@-099.18642@2eRCfd6wEvCRogve9EQpSw@@648@@@@200810@747_MexicoCity@.jpg
747,mexicocity,480430.52,2148623.62,@0480430.52@2148623.62@14@Q@019.43186@-099.18641@aUqbPH5wLdxXoZUzqyrIhw@@642@@@@201612@747_MexicoCity@.jpg
747,mexicocity,480430.53,2148625.41,@0480430.53@2148625.41@14@Q@019.43187@-099.18641@iJn3eqmbHDo-jNQj5bqtWw@@623@@@@201104@747_MexicoCity@.jpg
747,mexicocity,480430.62,2148626.21,@0480430.62@2148626.21@14@Q@019.43188@-099.18641@f3VbQUICpznICEDE2xQJew@@632@@@@201408@747_MexicoCity@.jpg
747,mexicocity,480430.69,2148624.26,@0480430.69@2148624.26@14@Q@019.43186@-099.18641@KwkMAV_mTO0vpOWlSiFo0w@@653@@@@201411@747_MexicoCity@.jpg
747,mexicocity,480430.71,2148621.4,@0480430.71@2148621.40@14@Q@019.43184@-099.18641@JPNI8_6a-nz_ZKlvxkdHaQ@@639@@@@201501@747_MexicoCity@.jpg
747,mexicocity,480430.82,2148626.91,@0480430.82@2148626.91@14@Q@019.43189@-099.18641@FNqzNeA9vkW50nNDhiDQ0w@@277@@@@200809@747_MexicoCity@.jpg
